id,node_id,explanation
42afede9-8981-4de7-9308-bab2e839fb69,dcf8cdf6_u14_t1_s1,"An LLM is a neural network with billions of parameters, trained on hundreds of gigabytes to terabytes of text from books, websites, and code. For example, GPT-3 was trained on about 570GB of text. The model learns language patterns, facts, and reasoning by predicting text during training — not by being explicitly programmed with rules."
b491d6ab-05cb-42db-9be3-ab9706a9c37c,dcf8cdf6_u14_t1_s2,"Training large models requires thousands of specialized GPUs running for weeks. Inference (using the model to generate responses) requires significant RAM to hold the model's parameters in memory. For example, a 70-billion parameter model requires approximately 140GB of VRAM to run at full precision. This is why most LLMs run in the cloud, not on laptops."
1a4c9704-48aa-4ea2-ac00-ffa6576b1b63,dcf8cdf6_u14_t1_s3,"LLMs can generate coherent text (write essays, stories, code), summarize long documents into key points, translate between dozens of languages, answer factual questions, classify sentiment, and explain complex topics. For example, give an LLM a 10-page research paper and ask for a one-paragraph summary — it produces a surprisingly accurate condensed version."
5cc96586-1edf-45a9-b500-c06a79df0689,dcf8cdf6_u14_t2_s1,"At each generation step, the model computes a probability score for every token in its vocabulary (50,000+ tokens). The highest-probability token (or a sampled one) is selected as the next token. For example, given 'The sun rises in the', the model assigns high probability to 'east' and low probability to 'refrigerator'."
3acac69d-4900-4849-ba65-a9c343be92d0,e3013ce3_u1_t7_s3,"to_string(42) converts an int to ""42"". stoi(""42"") converts string to int. stod for double, stof for float, stoll for long long. Useful when processing command-line arguments or parsed text data where numbers arrive as strings."
7d5bb31c-4059-4eee-8ba6-6ba7fbf930d9,dcf8cdf6_u14_t2_s2,Generation is a loop: pick next token -> append it to input -> pick next token -> repeat. For example: start with 'Hello' -> predict 'World' -> predict '!' -> predict END_TOKEN -> stop. Each iteration uses all previous tokens as context. This autoregressive process produces full sentences and paragraphs one token at a time.
6ded38ff-8c6e-486c-a694-33667e131c7f,dcf8cdf6_u14_t2_s3,"Example: input 'The capital of France is'. Model probabilities: 'Paris' 94%, 'Lyon' 3%, 'Berlin' 1%, other tokens tiny fractions. Model outputs 'Paris'. Next input becomes 'The capital of France is Paris'. Model then predicts a likely continuation like '.' with high probability. This is the entire generation mechanism."
4d0e3b7b-b32d-4c88-8657-cd3212c8ea8c,dcf8cdf6_u14_t3_s1,"RNNs and LSTMs process sequences step by step — token 5 cannot be processed until token 4 is done. This makes training slow and makes it hard to capture long-range dependencies. Transformers process all tokens in parallel using attention, which is much faster on modern GPUs and better at capturing relationships between distant words."
545ebc4a-37a4-4ee2-9cd7-f968ebcabbc4,dcf8cdf6_u14_t3_s2,"Attention allows token 1 to directly attend to token 500 in a single operation. For example, in the sentence 'The cat, which had been sleeping on the warm sunny roof, was hungry', the model connects 'cat' to 'was hungry' across all the intervening words in one attention computation, not through many sequential steps."
8853fcf3-4202-480a-b65a-11067d07cf18,dcf8cdf6_u14_t3_s3,The original Transformer had an encoder (reads and understands the input) and a decoder (generates the output). Encoder-only models (like BERT) are good at understanding and classification. Decoder-only models (like GPT) are good at generation. Encoder-decoder models (like T5) are good at sequence-to-sequence tasks like translation.
d6139c57-b8ec-4c8d-86ac-9393a3262f53,dcf8cdf6_u14_t4_s1,"Word tokenization splits on spaces (fast but huge vocabulary, can't handle new words). Character tokenization splits into individual letters (handles everything but makes very long sequences). Subword tokenization (used by modern LLMs) splits into common prefixes and suffixes — for example, 'unhappy' becomes ['un', 'happy']. This balances vocabulary size and coverage."
18644a14-0136-49ea-ab1d-9d22a2a00567,dcf8cdf6_u14_t4_s2,"Different models use different tokenizers. GPT models use BPE (Byte Pair Encoding). BERT uses WordPiece. The same sentence may tokenize differently across models. For example, 'ChatGPT' might be one token in one model and ['Chat', 'G', 'PT'] in another. This affects how many tokens you use per request — which affects cost."
7d91fd0d-fce1-4578-bb05-a674ca5b64cd,dcf8cdf6_u14_t4_s3,"Each model has a maximum context length in tokens (e.g., 128K tokens for some models). A long document may exceed this limit after tokenization. Also, words in non-Latin scripts (Japanese, Arabic) often tokenize into more tokens than English words, meaning non-English content may use more tokens and cost more per request."
976bc05f-a807-4a22-a142-d92d4cd351e8,dcf8cdf6_u14_t5_s1,"An embedding converts a token ID into a vector of hundreds or thousands of numbers. For example, the token 'king' might map to a vector like [0.2, -0.5, 0.8, ...]. These numbers capture semantic meaning — words with similar meanings have vectors that point in similar directions in embedding space."
188a06e4-f94a-44ed-8625-159a8154aa88,dcf8cdf6_u14_t5_s2,"Embeddings encode meaning geometrically. Famous example: vector('king') - vector('man') + vector('woman') is close to vector('queen'). This means the embedding space captures relationships like gender, number, and topic. Words used in similar contexts end up with similar embeddings through the training process."
7d2de544-dcd0-4bba-ba66-af18c03e54e4,dcf8cdf6_u14_t5_s3,"Since attention processes all tokens at once (no inherent sequence), positional encoding adds position information to each token's embedding. For example, the word 'not' at position 3 gets a different total vector than 'not' at position 10 — so the model knows where in the sentence each token appears, which is critical for understanding grammar and meaning."
f6f12f3a-13b7-4e93-924c-cb7ba4070237,dcf8cdf6_u15_t1_s1,"Self-attention lets each token look at all other tokens to update its own representation. Multi-head attention runs this process in parallel with different learned attention patterns (heads) — each head focuses on a different type of relationship. For example, one head might track grammatical structure while another tracks semantic meaning."
87cad7af-9948-4137-8de0-434b9de2c7ad,dcf8cdf6_u15_t1_s2,"For each token, attention computes how much to 'attend to' every other token. High attention weights mean those tokens are relevant to understanding the current one. For example, when encoding the word 'bank' in 'river bank', the attention mechanism should place high weight on 'river' to resolve the ambiguity (bank = river edge, not financial institution)."
fdb2fe69-157d-427d-ade4-3d9dc56dc6eb,dcf8cdf6_u15_t1_s3,"After attention, a residual connection (Add) adds the original input to the attention output — this helps gradients flow during training. Layer normalization (Norm) stabilizes the values. The feed-forward network (FFN) then processes each token independently, adding capacity to learn complex transformations. This Add & Norm + FFN pattern repeats in every encoder layer."
2ba17655-0218-4bfc-8dd1-6f2d7c6c0837,dcf8cdf6_u15_t2_s1,"During training, the decoder sees the full target sequence but must predict each token without seeing future tokens. Masking sets attention weights to zero for all future positions. For example, when predicting token 5, the decoder can attend to tokens 1-4 but not 6, 7, etc. This prevents 'cheating' during training."
07747f91-89ae-45e8-90a8-d8d5cbbb680f,dcf8cdf6_u15_t2_s2,"Cross-attention allows the decoder to attend to the encoder's output at each generation step. This is how the decoder 'reads' the input context. For example, in translation, when generating a French word, the decoder attends to the relevant parts of the English encoder output to ensure the translation stays aligned with the source."
fc5033b3-8124-44c2-84c7-c5036fd3340b,dcf8cdf6_u15_t2_s3,"Just like the encoder, each decoder layer has Add & Norm after both attention layers and after the FFN. These stabilize training and improve gradient flow. The decoder has three sub-layers per layer (masked self-attention, cross-attention, FFN) versus the encoder's two (self-attention, FFN), making it slightly more complex."
4b1b9e89-2348-496c-8893-ff1d8a9fc4ec,dcf8cdf6_u15_t3_s1,Step 1: tokenize input text into token IDs. Step 2: look up each token's embedding vector. Step 3: add positional encoding to each vector. The result is a sequence of vectors — one per token — that carries both meaning (from embeddings) and position information (from positional encoding). This sequence enters the encoder.
eb55634b-0b42-4692-8c36-4ceb20403c99,dcf8cdf6_u15_t3_s2,"The encoder stacks multiple identical layers, each refining the token representations using self-attention and FFN. By the final encoder layer, each token's vector has been updated to reflect its context in the full input. For example, the vector for 'bank' after encoding reflects whether it means a financial institution or a riverbank based on surrounding words."
b7fe2ae2-5833-4237-a9eb-22a9f449edbb,dcf8cdf6_u15_t3_s3,"The decoder starts with a start token and generates one token per step. At each step: run masked self-attention, cross-attention to encoder output, FFN, then project to vocabulary size with a linear layer and apply softmax to get token probabilities. Sample or take argmax to get the next token. Append it and repeat until END token."
f4e1a213-272d-4aec-a568-61451e9067b5,dcf8cdf6_u15_t4_s1,"Early models had 2K-token context windows; modern models support 1M+ tokens, allowing entire books or codebases as context. Multimodal models like GPT-4V and Gemini accept images, audio, and video alongside text. For example, you can show a chart image and ask 'what does this show?' — the model analyzes the visual content."
