id,config_id,title,type,parent_id,explanation,sort_order
dcf8cdf6_u14_t5_s2,dcf8cdf6,Semantic relationships in embedding space,subtopic,dcf8cdf6_u14_t5,,2
dcf8cdf6_u14_t5_s3,dcf8cdf6,Positional encodings to preserve word order,subtopic,dcf8cdf6_u14_t5,,3
dcf8cdf6_u15,dcf8cdf6,Understanding How LLMs Work | Part 2,unit,,,15
dcf8cdf6_u15_t1,dcf8cdf6,Encoder internals,topic,dcf8cdf6_u15,"The Transformer encoder reads the input sequence and produces a rich, context-aware representation of each token. It uses multi-head self-attention to capture relationships between all tokens, then a feed-forward network to process each token independently. Add & Norm layers stabilize training throughout. The encoder output represents the input's full meaning.",1
dcf8cdf6_u15_t1_s1,dcf8cdf6,Multi-head attention and self-attention,subtopic,dcf8cdf6_u15_t1,,1
dcf8cdf6_u15_t1_s2,dcf8cdf6,How attention captures contextual relationships,subtopic,dcf8cdf6_u15_t1,,2
dcf8cdf6_u15_t1_s3,dcf8cdf6,Add & Norm and feed-forward network roles,subtopic,dcf8cdf6_u15_t1,,3
dcf8cdf6_u15_t2,dcf8cdf6,Decoder internals,topic,dcf8cdf6_u15,"The Transformer decoder generates output tokens one at a time. It has masked self-attention (to prevent looking at future tokens), cross-attention (to read the encoder's output), and a feed-forward network. This structure lets the decoder generate contextually coherent outputs that are grounded in the input processed by the encoder.",2
dcf8cdf6_u15_t2_s1,dcf8cdf6,Masked multi-head (self-)attention to prevent lookahead,subtopic,dcf8cdf6_u15_t2,,1
dcf8cdf6_u15_t2_s2,dcf8cdf6,Cross-attention to encoder outputs,subtopic,dcf8cdf6_u15_t2,,2
dcf8cdf6_u15_t2_s3,dcf8cdf6,Add & Norm plus FFN for generation,subtopic,dcf8cdf6_u15_t2,,3
dcf8cdf6_u15_t3,dcf8cdf6,End-to-end generation flow,topic,dcf8cdf6_u15,"Putting it all together: input text is tokenized, embedded, and passed through the encoder to produce contextual representations. The decoder uses these representations plus any previously generated tokens to predict the next token. This process repeats until an end token is generated. The final token sequence is decoded back to text.",3
dcf8cdf6_u15_t3_s1,dcf8cdf6,Input processing: tokenization -> embeddings -> positional encoding,subtopic,dcf8cdf6_u15_t3,,1
dcf8cdf6_u15_t3_s2,dcf8cdf6,Encoder builds contextual embeddings,subtopic,dcf8cdf6_u15_t3,,2
dcf8cdf6_u15_t3_s3,dcf8cdf6,Decoder generates tokens sequentially and converts via linear+softmax,subtopic,dcf8cdf6_u15_t3,,3
dcf8cdf6_u15_t4,dcf8cdf6,Future trends and concerns,topic,dcf8cdf6_u15,"LLMs are evolving rapidly. Context windows are growing from thousands to millions of tokens. Models are becoming multimodal (understanding images, audio, and video alongside text). Reasoning capabilities are improving through techniques like chain-of-thought. Alongside these advances, serious ethical concerns around bias, hallucinations, and misuse require ongoing attention.",4
dcf8cdf6_u15_t4_s1,dcf8cdf6,Expanding context windows and multimodal inputs,subtopic,dcf8cdf6_u15_t4,,1
dcf8cdf6_u15_t4_s2,dcf8cdf6,Improved step-by-step reasoning capabilities,subtopic,dcf8cdf6_u15_t4,,2
dcf8cdf6_u15_t4_s3,dcf8cdf6,"Ethics: bias, hallucinations, and safeguards",subtopic,dcf8cdf6_u15_t4,,3
e3013ce3_u1_t1,e3013ce3,Introduction to C++,topic,e3013ce3_u1,"C++ is a general-purpose programming language that adds object-oriented features to C. It is widely used in system software, game engines, and competitive programming. For example, the Unreal Engine is written in C++. Learning C++ gives you a strong foundation for understanding how computers work at a lower level.",1
e3013ce3_u1_t1_s1,e3013ce3,What is C++ and common use cases,subtopic,e3013ce3_u1_t1,,1
e3013ce3_u1_t1_s2,e3013ce3,C++ as extension of C and OOP overview,subtopic,e3013ce3_u1_t1,,2
e3013ce3_u1_t1_s3,e3013ce3,Relevance in interviews and system programming,subtopic,e3013ce3_u1_t1,,3
e3013ce3_u1_t2,e3013ce3,Basic Syntax and Program Structure,topic,e3013ce3_u1,"Every C++ program has a defined skeleton: headers bring in libraries, int main() is the entry point, and statements end with semicolons. For example, a minimal program includes #include<iostream>, int main(){}, and return 0. Getting this structure right is the first step to writing any working program.",2
e3013ce3_u1_t2_s3,e3013ce3,using namespace std; and compilation flow,subtopic,e3013ce3_u1_t2,,3
e3013ce3_u1_t3,e3013ce3,Comments and Simple I/O,topic,e3013ce3_u1,"Comments help explain code to readers without affecting execution. Output is done with cout and << . For example, cout << ""Hello"" << endl; prints Hello and moves to the next line. Good comments and clear output make programs easy to read and debug.",3
e3013ce3_u1_t3_s1,e3013ce3,Single-line (//) and multi-line (/* */) comments,subtopic,e3013ce3_u1_t3,,1
e3013ce3_u1_t3_s2,e3013ce3,"cout, << and endl for output",subtopic,e3013ce3_u1_t3,,2
e3013ce3_u1_t3_s3,e3013ce3,Hello World example,subtopic,e3013ce3_u1_t3,,3
e3013ce3_u1_t4,e3013ce3,Input Methods,topic,e3013ce3_u1,"C++ reads user input using cin or getline. cin reads whitespace-delimited tokens while getline reads an entire line including spaces. For example, if a user types John Doe, cin >> name captures only John while getline(cin, name) captures John Doe.",4
e3013ce3_u1_t4_s1,e3013ce3,cin and extraction operator (>>),subtopic,e3013ce3_u1_t4,,1
e3013ce3_u1_t4_s2,e3013ce3,getline() for full-line input,subtopic,e3013ce3_u1_t4,,2
e3013ce3_u1_t4_s3,e3013ce3,differences between cin and getline,subtopic,e3013ce3_u1_t4,,3
e3013ce3_u1_t5,e3013ce3,Data Types and Formatting,topic,e3013ce3_u1,"C++ has several primitive types to store different kinds of data: int for whole numbers, float/double for decimals, char for characters, and bool for true/false. For example, double pi = 3.14159; stores a precise decimal value. Choosing the right type saves memory and prevents bugs.",5
e3013ce3_u1_t5_s1,e3013ce3,"Primitive types: int, float, double, char, bool, long long",subtopic,e3013ce3_u1_t5,,1
e3013ce3_u1_t5_s2,e3013ce3,std::string usage,subtopic,e3013ce3_u1_t5,,2
e3013ce3_u1_t5_s3,e3013ce3,fixed and setprecision() for float formatting,subtopic,e3013ce3_u1_t5,,3
e3013ce3_u1_t6,e3013ce3,Operators and Expressions,topic,e3013ce3_u1,"Operators perform computations on values. C++ has arithmetic (+,-,*,/,%), relational (==,!=,<,>), and logical (&&,||,!) operators. For example, 10 % 3 gives 1 (the remainder). Combining operators forms expressions that are the building blocks of all logic.",6
e3013ce3_u1_t6_s1,e3013ce3,"Arithmetic, relational and logical operators",subtopic,e3013ce3_u1_t6,,1
e3013ce3_u1_t6_s2,e3013ce3,Assignment and compound assignment operators,subtopic,e3013ce3_u1_t6,,2
e3013ce3_u1_t6_s3,e3013ce3,Operator precedence and mixed-type arithmetic,subtopic,e3013ce3_u1_t6,,3
e3013ce3_u1_t7,e3013ce3,Type Conversion and Casting,topic,e3013ce3_u1,"Type conversion changes a value from one type to another. Implicit conversion happens automatically (int to double), while explicit casting forces the change. For example, (double)5/2 gives 2.5 instead of 2. String-to-number functions like stoi() are essential when reading numeric input as text.",7
e3013ce3_u1_t7_s1,e3013ce3,Implicit (automatic) conversions and rules,subtopic,e3013ce3_u1_t7,,1
e3013ce3_u1_t7_s2,e3013ce3,Explicit casting (type)value and type(value),subtopic,e3013ce3_u1_t7,,2
e3013ce3_u1_t7_s3,e3013ce3,"to_string, stoi, stod, stof, stoll for string conversions",subtopic,e3013ce3_u1_t7,,3
e3013ce3_u2,e3013ce3,C++  STL | Part - 3,unit,,,2
e3013ce3_u2_t1,e3013ce3,Map,topic,e3013ce3_u2,"std::map stores key-value pairs with keys in sorted order and uniqueness enforced. Think of it like a dictionary — each word (key) maps to one definition (value). For example, map<string,int> wordCount; lets you count how many times each word appears in text, with keys always in alphabetical order.",1
e3013ce3_u2_t1_s1,e3013ce3,Key-value container with sorted unique keys,subtopic,e3013ce3_u2_t1,,1
e3013ce3_u2_t1_s2,e3013ce3,"Declaration forms (pair keys, nested types)",subtopic,e3013ce3_u2_t1,,2
e3013ce3_u2_t1_s3,e3013ce3,"operator[], insert, emplace semantics",subtopic,e3013ce3_u2_t1,,3
e3013ce3_u2_t1_s4,e3013ce3,"find, iteration, and use-cases",subtopic,e3013ce3_u2_t1,,4
e3013ce3_u2_t2,e3013ce3,Multimap,topic,e3013ce3_u2,"multimap is like map but allows duplicate keys. For example, storing student scores where multiple students can have the same score. All entries remain sorted by key. Unlike map, operator[] is not available because a key can map to multiple values.",2
e3013ce3_u2_t2_s1,e3013ce3,"Allows duplicate keys, sorted order",subtopic,e3013ce3_u2_t2,,1
e3013ce3_u2_t2_s2,e3013ce3,insert and emplace for duplicates,subtopic,e3013ce3_u2_t2,,2
e3013ce3_u2_t2_s3,e3013ce3,find vs equal_range to get all matches,subtopic,e3013ce3_u2_t2,,3
e3013ce3_u2_t2_s4,e3013ce3,Iteration and typical scenarios,subtopic,e3013ce3_u2_t2,,4
e3013ce3_u2_t3,e3013ce3,Unordered Map,topic,e3013ce3_u2,"unordered_map uses a hash table for O(1) average-case insert, lookup, and delete — much faster than map's O(log n). For example, counting character frequencies in a string is very fast with unordered_map. The trade-off: keys are unordered and worst-case hash collisions make it O(n).",3
e3013ce3_u2_t3_s1,e3013ce3,"Hash table based, keys unordered",subtopic,e3013ce3_u2_t3,,1
e3013ce3_u2_t3_s2,e3013ce3,Average O(1) insert/lookup/delete,subtopic,e3013ce3_u2_t3,,2
e3013ce3_u2_t3_s3,e3013ce3,"operator[], insert, emplace, erase",subtopic,e3013ce3_u2_t3,,3
e3013ce3_u2_t3_s4,e3013ce3,When to prefer unordered_map,subtopic,e3013ce3_u2_t3,,4
e3013ce3_u2_t4,e3013ce3,Sorting (std::sort),topic,e3013ce3_u2,"std::sort from <algorithm> sorts a range in-place using introsort (hybrid quicksort/heapsort), giving O(n log n) time. By default it sorts ascending. For example, sort(v.begin(), v.end()); sorts a vector of integers from smallest to largest in one line.",4
e3013ce3_u2_t4_s1,e3013ce3,"sort(begin,end) default ascending",subtopic,e3013ce3_u2_t4,,1
e3013ce3_u2_t4_s2,e3013ce3,Sorting subranges and containers,subtopic,e3013ce3_u2_t4,,2
e3013ce3_u2_t4_s3,e3013ce3,Custom comparator functions (return bool),subtopic,e3013ce3_u2_t4,,3
e3013ce3_u2_t4_s4,e3013ce3,Sorting 2D vectors and by specific columns,subtopic,e3013ce3_u2_t4,,4
e3013ce3_u2_t5,e3013ce3,Max/Min and find utilities,topic,e3013ce3_u2,"STL provides max_element, min_element, and find in <algorithm> to locate values in a range. They all return iterators, which you dereference to get values. For example, *max_element(v.begin(),v.end()) gives the largest element in a vector in O(n) time.",5
e3013ce3_u2_t5_s1,e3013ce3,max_element and min_element usage,subtopic,e3013ce3_u2_t5,,1
e3013ce3_u2_t5_s2,e3013ce3,find algorithm and return iterator semantics,subtopic,e3013ce3_u2_t5,,2
e3013ce3_u2_t5_s3,e3013ce3,Checking presence and computing indices,subtopic,e3013ce3_u2_t5,,3
e3013ce3_u2_t5_s4,e3013ce3,Complexities and common pitfalls,subtopic,e3013ce3_u2_t5,,4
e3013ce3_u2_t6,e3013ce3,Permutations (next_permutation / prev_permutation),topic,e3013ce3_u2,"next_permutation rearranges a range to its next lexicographic permutation and returns true; returns false if it was already the last permutation (and wraps to the first). For example, sorted array {1,2,3} followed by repeated next_permutation calls generates all 6 permutations of those three numbers.",6
e3013ce3_u2_t6_s1,e3013ce3,Generate next and previous lexicographic permutations,subtopic,e3013ce3_u2_t6,,1
e3013ce3_u2_t6_s2,e3013ce3,Using sort + next_permutation to list all permutations,subtopic,e3013ce3_u2_t6,,2
e3013ce3_u2_t6_s3,e3013ce3,Return values and edge cases (already max/min),subtopic,e3013ce3_u2_t6,,3
e3013ce3_u2_t6_s4,e3013ce3,Typical algorithmic applications,subtopic,e3013ce3_u2_t6,,4
e3013ce3_u3,e3013ce3,C++  STL | Part - 2,unit,,,3
e3013ce3_u3_t1,e3013ce3,Deque,topic,e3013ce3_u3,"deque (double-ended queue) supports fast O(1) insert and remove at both front and back, unlike vector which only supports fast back operations. Think of it as a queue where you can also add/remove from the front efficiently. Used in sliding window algorithms and BFS implementations.",1
e3013ce3_u3_t1_s1,e3013ce3,Definition and characteristics,subtopic,e3013ce3_u3_t1,,1
e3013ce3_u3_t1_s2,e3013ce3,Memory layout vs vector,subtopic,e3013ce3_u3_t1,,2
e3013ce3_u3_t1_s3,e3013ce3,push_front/push_back and emplace variants,subtopic,e3013ce3_u3_t1,,3
e3013ce3_u3_t1_s4,e3013ce3,pop_front/pop_back and access front/back,subtopic,e3013ce3_u3_t1,,4
e3013ce3_u3_t1_s5,e3013ce3,Typical use-cases,subtopic,e3013ce3_u3_t1,,5
e3013ce3_u3_t2,e3013ce3,Stack,topic,e3013ce3_u3,"A stack follows LIFO (Last In, First Out) — the last element pushed is the first popped. Think of a stack of plates: you always take the top one. In C++, std::stack wraps a deque by default. Common uses: function call management, expression evaluation, and undo operations.",2
e3013ce3_u3_t2_s1,e3013ce3,LIFO principle,subtopic,e3013ce3_u3_t2,,1
e3013ce3_u3_t2_s2,e3013ce3,"push, pop, top operations",subtopic,e3013ce3_u3_t2,,2
e3013ce3_u3_t2_s3,e3013ce3,"size, empty, swap",subtopic,e3013ce3_u3_t2,,3
e3013ce3_u3_t2_s4,e3013ce3,Real-life analogy and use-cases,subtopic,e3013ce3_u3_t2,,4
e3013ce3_u3_t3,e3013ce3,Queue,topic,e3013ce3_u3,"A queue follows FIFO (First In, First Out) — the first element added is the first removed. Think of a line at a ticket counter. In C++, std::queue wraps a deque. Used in BFS, task scheduling, and printer spooling where order of arrival matters.",3
e3013ce3_u3_t3_s1,e3013ce3,FIFO principle,subtopic,e3013ce3_u3_t3,,1
e3013ce3_u3_t3_s2,e3013ce3,"push, pop, front, back",subtopic,e3013ce3_u3_t3,,2
e3013ce3_u3_t3_s3,e3013ce3,size and empty checks,subtopic,e3013ce3_u3_t3,,3
e3013ce3_u3_t3_s4,e3013ce3,"Common examples (e.g., service queues)",subtopic,e3013ce3_u3_t3,,4
e3013ce3_u3_t4,e3013ce3,Priority Queue,topic,e3013ce3_u3,"A priority_queue is a heap-based container where the highest-priority element is always at the top. By default it is a max-heap (largest element first). For example, in a task scheduler, highest-priority tasks are always processed first regardless of insertion order.",4
e3013ce3_u3_t4_s1,e3013ce3,Definition and heap implementation,subtopic,e3013ce3_u3_t4,,1
e3013ce3_u3_t4_s2,e3013ce3,Max-heap (default) vs min-heap (greater comparator),subtopic,e3013ce3_u3_t4,,2
e3013ce3_u3_t4_s3,e3013ce3,"push, pop, top, size, empty",subtopic,e3013ce3_u3_t4,,3
e3013ce3_u3_t4_s4,e3013ce3,When to use priority_queue,subtopic,e3013ce3_u3_t4,,4
e3013ce3_u3_t5,e3013ce3,Set,topic,e3013ce3_u3,"std::set stores unique elements in sorted ascending order using a red-black tree. Insertions, lookups, and deletions are O(log n). For example, set<int> seen; seen.insert(x); if(seen.count(x)) checks if a number was already encountered — useful for deduplication.",5
e3013ce3_u3_t5_s1,e3013ce3,Ordered set: uniqueness and sorted order,subtopic,e3013ce3_u3_t5,,1
e3013ce3_u3_t5_s2,e3013ce3,"insert, find, erase operations",subtopic,e3013ce3_u3_t5,,2
e3013ce3_u3_t5_s3,e3013ce3,"count, size, empty, clear",subtopic,e3013ce3_u3_t5,,3
e3013ce3_u3_t5_s4,e3013ce3,When to prefer set,subtopic,e3013ce3_u3_t5,,4
e3013ce3_u3_t6,e3013ce3,Multiset,topic,e3013ce3_u3,"multiset stores elements in sorted order like set, but allows duplicate values. For example, multiset<int> ms; ms.insert(3); ms.insert(3); stores two 3s. Useful when you need sorted order while tracking how many times each value appears.",6
e3013ce3_u3_t6_s1,e3013ce3,"Allows duplicate keys, sorted order",subtopic,e3013ce3_u3_t6,,1
e3013ce3_u3_t6_s2,e3013ce3,insert and erase (single vs all occurrences),subtopic,e3013ce3_u3_t6,,2
e3013ce3_u3_t6_s3,e3013ce3,"find, count, equal_range",subtopic,e3013ce3_u3_t6,,3
e3013ce3_u3_t6_s4,e3013ce3,Use-cases for duplicate keys,subtopic,e3013ce3_u3_t6,,4
e3013ce3_u3_t7,e3013ce3,Unordered Set,topic,e3013ce3_u3,"unordered_set stores unique elements using a hash table for O(1) average insert, lookup, and delete — faster than set's O(log n). For example, checking if a number was seen before in an array runs in O(1) per lookup, making the total algorithm O(n).",7
e3013ce3_u3_t7_s1,e3013ce3,Hash-based container with unique elements,subtopic,e3013ce3_u3_t7,,1
e3013ce3_u3_t7_s2,e3013ce3,Average O(1) insert/lookup/delete,subtopic,e3013ce3_u3_t7,,2
e3013ce3_u3_t7_s3,e3013ce3,"insert, find, erase, count",subtopic,e3013ce3_u3_t7,,3
e3013ce3_u3_t7_s4,e3013ce3,Differences vs ordered set,subtopic,e3013ce3_u3_t7,,4
e3013ce3_u4,e3013ce3,Introduction to DSA,unit,,,4
e3013ce3_u4_t1,e3013ce3,What is DSA,topic,e3013ce3_u4,"DSA stands for Data Structures and Algorithms. Data Structures organize data (like arrays or trees), while Algorithms are step-by-step procedures to solve problems using that data. Together they are the core of efficient programming. For example, a search engine uses hash maps (structure) and sorting algorithms to return results in milliseconds.",1
